INVST_PLAN_ARR_SEQ_NUM,SEQ_DISP_NUM,CTRY_INVST_ACCT_CDE,GRP_MEMBR_INVST_ACCT_CDE,ACCT_INVST_NUM,ENGMT_STYLE_CDE,INVST_PLAN_NUM,INVST_PLAN_STAT_CDE,PDCY_INVST_CDE,PLAN_INSTR_NEXT_TM,PLAN_INSTR_NEXT_DT,CCY_INVST_REG_CDE,INVST_REG_AMT,CCY_INVST_ACCUM_CDE,INVST_ACCUM_AMT,CNTRB_SUCS_TTL_CNT,CNTRB_LAST_DT_TM,MDUN_SYS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894564872,478945896,7878618,78944595731,105381,157973,457819000106, qydt831,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798806,  Current_timestamp  ,  system4685, current_timestamp  ,  147hc153, SAP10527T ,  57SAN107
17894564873,478945897,7878619,78944595732,105382,157974,457819000107, qydt832,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798807,  Current_timestamp  ,  system4686, current_timestamp  ,  147hc154, SAP10527T ,  57SAN108
17894564874,478945898,7878620,78944595733,105383,157975,457819000108, qydt833,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798808,  Current_timestamp  ,  system4687, current_timestamp  ,  147hc155, SAP10527T ,  57SAN109
17894564875,478945899,7878621,78944595734,105384,157976,457819000109, qydt834,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798809,  Current_timestamp  ,  system4688, current_timestamp  ,  147hc156, SAP10527T ,  57SAN110
17894564876,478945900,7878622,78944595735,105385,157977,457819000110, qydt835,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798810,  Current_timestamp  ,  system4689, current_timestamp  ,  147hc157, SAP10527T ,  57SAN111
17894564877,478945901,7878623,78944595736,105386,157978,457819000111, qydt836,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798811,  Current_timestamp  ,  system4690, current_timestamp  ,  147hc158, SAP10527T ,  57SAN112
17894564878,478945902,7878624,78944595737,105387,157979,457819000112, qydt837,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798812,  Current_timestamp  ,  system4691, current_timestamp  ,  147hc159, SAP10527T ,  57SAN113
17894564879,478945903,7878625,78944595738,105388,157980,457819000113, qydt838,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798813,  Current_timestamp  ,  system4692, current_timestamp  ,  147hc160, SAP10527T ,  57SAN114
17894564880,478945904,7878626,78944595739,105389,157981,457819000114, qydt839,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798814,  Current_timestamp  ,  system4693, current_timestamp  ,  147hc161, SAP10527T ,  57SAN115
17894564881,478945905,7878627,78944595740,105390,157982,457819000115, qydt840,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798815,  Current_timestamp  ,  system4694, current_timestamp  ,  147hc162, SAP10527T ,  57SAN116
17894564882,478945906,7878628,78944595741,105391,157983,457819000116, qydt841,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798816,  Current_timestamp  ,  system4695, current_timestamp  ,  147hc163, SAP10527T ,  57SAN117
17894564883,478945907,7878629,78944595742,105392,157984,457819000117, qydt842,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798817,  Current_timestamp  ,  system4696, current_timestamp  ,  147hc164, SAP10527T ,  57SAN118
17894564884,478945908,7878630,78944595743,105393,157985,457819000118, qydt843,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798818,  Current_timestamp  ,  system4697, current_timestamp  ,  147hc165, SAP10527T ,  57SAN119
17894564885,478945909,7878631,78944595744,105394,157986,457819000119, qydt844,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798819,  Current_timestamp  ,  system4698, current_timestamp  ,  147hc166, SAP10527T ,  57SAN120
17894564886,478945910,7878632,78944595745,105395,157987,457819000120, qydt845,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798820,  Current_timestamp  ,  system4699, current_timestamp  ,  147hc167, SAP10527T ,  57SAN121
17894564887,478945911,7878633,78944595746,105396,157988,457819000121, qydt846,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798821,  Current_timestamp  ,  system4700, current_timestamp  ,  147hc168, SAP10527T ,  57SAN122
17894564888,478945912,7878634,78944595747,105397,157989,457819000122, qydt847,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798822,  Current_timestamp  ,  system4701, current_timestamp  ,  147hc169, SAP10527T ,  57SAN123
17894564889,478945913,7878635,78944595748,105398,157990,457819000123, qydt848,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798823,  Current_timestamp  ,  system4702, current_timestamp  ,  147hc170, SAP10527T ,  57SAN124
17894564890,478945914,7878636,78944595749,105399,157991,457819000124, qydt849,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798824,  Current_timestamp  ,  system4703, current_timestamp  ,  147hc171, SAP10527T ,  57SAN125
17894564891,478945915,7878637,78944595750,105400,157992,457819000125, qydt850,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798825,  Current_timestamp  ,  system4704, current_timestamp  ,  147hc172, SAP10527T ,  57SAN126
17894564892,478945916,7878638,78944595751,105401,157993,457819000126, qydt851,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798826,  Current_timestamp  ,  system4705, current_timestamp  ,  147hc173, SAP10527T ,  57SAN127
17894564893,478945917,7878639,78944595752,105402,157994,457819000127, qydt852,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798827,  Current_timestamp  ,  system4706, current_timestamp  ,  147hc174, SAP10527T ,  57SAN128
17894564894,478945918,7878640,78944595753,105403,157995,457819000128, qydt853,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798828,  Current_timestamp  ,  system4707, current_timestamp  ,  147hc175, SAP10527T ,  57SAN129
17894564895,478945919,7878641,78944595754,105404,157996,457819000129, qydt854,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798829,  Current_timestamp  ,  system4708, current_timestamp  ,  147hc176, SAP10527T ,  57SAN130
17894564896,478945920,7878642,78944595755,105405,157997,457819000130, qydt855,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798830,  Current_timestamp  ,  system4709, current_timestamp  ,  147hc177, SAP10527T ,  57SAN131
17894564897,478945921,7878643,78944595756,105406,157998,457819000131, qydt856,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798831,  Current_timestamp  ,  system4710, current_timestamp  ,  147hc178, SAP10527T ,  57SAN132
17894564898,478945922,7878644,78944595757,105407,157999,457819000132, qydt857,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798832,  Current_timestamp  ,  system4711, current_timestamp  ,  147hc179, SAP10527T ,  57SAN133
17894564899,478945923,7878645,78944595758,105408,158000,457819000133, qydt858,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798833,  Current_timestamp  ,  system4712, current_timestamp  ,  147hc180, SAP10527T ,  57SAN134
17894564900,478945924,7878646,78944595759,105409,158001,457819000134, qydt859,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798834,  Current_timestamp  ,  system4713, current_timestamp  ,  147hc181, SAP10527T ,  57SAN135
17894564901,478945925,7878647,78944595760,105410,158002,457819000135, qydt860,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798835,  Current_timestamp  ,  system4714, current_timestamp  ,  147hc182, SAP10527T ,  57SAN136
17894564902,478945926,7878648,78944595761,105411,158003,457819000136, qydt861,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798836,  Current_timestamp  ,  system4715, current_timestamp  ,  147hc183, SAP10527T ,  57SAN137
17894564903,478945927,7878649,78944595762,105412,158004,457819000137, qydt862,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798837,  Current_timestamp  ,  system4716, current_timestamp  ,  147hc184, SAP10527T ,  57SAN138
17894564904,478945928,7878650,78944595763,105413,158005,457819000138, qydt863,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798838,  Current_timestamp  ,  system4717, current_timestamp  ,  147hc185, SAP10527T ,  57SAN139
17894564905,478945929,7878651,78944595764,105414,158006,457819000139, qydt864,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798839,  Current_timestamp  ,  system4718, current_timestamp  ,  147hc186, SAP10527T ,  57SAN140
17894564906,478945930,7878652,78944595765,105415,158007,457819000140, qydt865,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798840,  Current_timestamp  ,  system4719, current_timestamp  ,  147hc187, SAP10527T ,  57SAN141
17894564907,478945931,7878653,78944595766,105416,158008,457819000141, qydt866,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798841,  Current_timestamp  ,  system4720, current_timestamp  ,  147hc188, SAP10527T ,  57SAN142
17894564908,478945932,7878654,78944595767,105417,158009,457819000142, qydt867,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798842,  Current_timestamp  ,  system4721, current_timestamp  ,  147hc189, SAP10527T ,  57SAN143
17894564909,478945933,7878655,78944595768,105418,158010,457819000143, qydt868,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798843,  Current_timestamp  ,  system4722, current_timestamp  ,  147hc190, SAP10527T ,  57SAN144
17894564910,478945934,7878656,78944595769,105419,158011,457819000144, qydt869,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798844,  Current_timestamp  ,  system4723, current_timestamp  ,  147hc191, SAP10527T ,  57SAN145
17894564911,478945935,7878657,78944595770,105420,158012,457819000145, qydt870,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798845,  Current_timestamp  ,  system4724, current_timestamp  ,  147hc192, SAP10527T ,  57SAN146
17894564912,478945936,7878658,78944595771,105421,158013,457819000146, qydt871,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798846,  Current_timestamp  ,  system4725, current_timestamp  ,  147hc193, SAP10527T ,  57SAN147
17894564913,478945937,7878659,78944595772,105422,158014,457819000147, qydt872,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798847,  Current_timestamp  ,  system4726, current_timestamp  ,  147hc194, SAP10527T ,  57SAN148
17894564914,478945938,7878660,78944595773,105423,158015,457819000148, qydt873,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798848,  Current_timestamp  ,  system4727, current_timestamp  ,  147hc195, SAP10527T ,  57SAN149
17894564915,478945939,7878661,78944595774,105424,158016,457819000149, qydt874,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798849,  Current_timestamp  ,  system4728, current_timestamp  ,  147hc196, SAP10527T ,  57SAN150
17894564916,478945940,7878662,78944595775,105425,158017,457819000150, qydt875,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798850,  Current_timestamp  ,  system4729, current_timestamp  ,  147hc197, SAP10527T ,  57SAN151
17894564917,478945941,7878663,78944595776,105426,158018,457819000151, qydt876,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798851,  Current_timestamp  ,  system4730, current_timestamp  ,  147hc198, SAP10527T ,  57SAN152
17894564918,478945942,7878664,78944595777,105427,158019,457819000152, qydt877,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798852,  Current_timestamp  ,  system4731, current_timestamp  ,  147hc199, SAP10527T ,  57SAN153
17894564919,478945943,7878665,78944595778,105428,158020,457819000153, qydt878,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798853,  Current_timestamp  ,  system4732, current_timestamp  ,  147hc200, SAP10527T ,  57SAN154
17894564920,478945944,7878666,78944595779,105429,158021,457819000154, qydt879,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798854,  Current_timestamp  ,  system4733, current_timestamp  ,  147hc201, SAP10527T ,  57SAN155
17894564921,478945945,7878667,78944595780,105430,158022,457819000155, qydt880,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798855,  Current_timestamp  ,  system4734, current_timestamp  ,  147hc202, SAP10527T ,  57SAN156
17894564922,478945946,7878668,78944595781,105431,158023,457819000156, qydt881,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798856,  Current_timestamp  ,  system4735, current_timestamp  ,  147hc203, SAP10527T ,  57SAN157
17894564923,478945947,7878669,78944595782,105432,158024,457819000157, qydt882,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798857,  Current_timestamp  ,  system4736, current_timestamp  ,  147hc204, SAP10527T ,  57SAN158
17894564924,478945948,7878670,78944595783,105433,158025,457819000158, qydt883,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798858,  Current_timestamp  ,  system4737, current_timestamp  ,  147hc205, SAP10527T ,  57SAN159
17894564925,478945949,7878671,78944595784,105434,158026,457819000159, qydt884,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798859,  Current_timestamp  ,  system4738, current_timestamp  ,  147hc206, SAP10527T ,  57SAN160
17894564926,478945950,7878672,78944595785,105435,158027,457819000160, qydt885,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798860,  Current_timestamp  ,  system4739, current_timestamp  ,  147hc207, SAP10527T ,  57SAN161
17894564927,478945951,7878673,78944595786,105436,158028,457819000161, qydt886,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798861,  Current_timestamp  ,  system4740, current_timestamp  ,  147hc208, SAP10527T ,  57SAN162
17894564928,478945952,7878674,78944595787,105437,158029,457819000162, qydt887,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798862,  Current_timestamp  ,  system4741, current_timestamp  ,  147hc209, SAP10527T ,  57SAN163
17894564929,478945953,7878675,78944595788,105438,158030,457819000163, qydt888,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798863,  Current_timestamp  ,  system4742, current_timestamp  ,  147hc210, SAP10527T ,  57SAN164
17894564930,478945954,7878676,78944595789,105439,158031,457819000164, qydt889,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798864,  Current_timestamp  ,  system4743, current_timestamp  ,  147hc211, SAP10527T ,  57SAN165
17894564931,478945955,7878677,78944595790,105440,158032,457819000165, qydt890,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798865,  Current_timestamp  ,  system4744, current_timestamp  ,  147hc212, SAP10527T ,  57SAN166
17894564932,478945956,7878678,78944595791,105441,158033,457819000166, qydt891,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798866,  Current_timestamp  ,  system4745, current_timestamp  ,  147hc213, SAP10527T ,  57SAN167
17894564933,478945957,7878679,78944595792,105442,158034,457819000167, qydt892,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798867,  Current_timestamp  ,  system4746, current_timestamp  ,  147hc214, SAP10527T ,  57SAN168
17894564934,478945958,7878680,78944595793,105443,158035,457819000168, qydt893,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798868,  Current_timestamp  ,  system4747, current_timestamp  ,  147hc215, SAP10527T ,  57SAN169
17894564935,478945959,7878681,78944595794,105444,158036,457819000169, qydt894,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798869,  Current_timestamp  ,  system4748, current_timestamp  ,  147hc216, SAP10527T ,  57SAN170
17894564936,478945960,7878682,78944595795,105445,158037,457819000170, qydt895,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798870,  Current_timestamp  ,  system4749, current_timestamp  ,  147hc217, SAP10527T ,  57SAN171
17894564937,478945961,7878683,78944595796,105446,158038,457819000171, qydt896,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798871,  Current_timestamp  ,  system4750, current_timestamp  ,  147hc218, SAP10527T ,  57SAN172
17894564938,478945962,7878684,78944595797,105447,158039,457819000172, qydt897,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798872,  Current_timestamp  ,  system4751, current_timestamp  ,  147hc219, SAP10527T ,  57SAN173
17894564939,478945963,7878685,78944595798,105448,158040,457819000173, qydt898,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798873,  Current_timestamp  ,  system4752, current_timestamp  ,  147hc220, SAP10527T ,  57SAN174
17894564940,478945964,7878686,78944595799,105449,158041,457819000174, qydt899,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798874,  Current_timestamp  ,  system4753, current_timestamp  ,  147hc221, SAP10527T ,  57SAN175
17894564941,478945965,7878687,78944595800,105450,158042,457819000175, qydt900,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798875,  Current_timestamp  ,  system4754, current_timestamp  ,  147hc222, SAP10527T ,  57SAN176
17894564942,478945966,7878688,78944595801,105451,158043,457819000176, qydt901,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798876,  Current_timestamp  ,  system4755, current_timestamp  ,  147hc223, SAP10527T ,  57SAN177
17894564943,478945967,7878689,78944595802,105452,158044,457819000177, qydt902,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798877,  Current_timestamp  ,  system4756, current_timestamp  ,  147hc224, SAP10527T ,  57SAN178
17894564944,478945968,7878690,78944595803,105453,158045,457819000178, qydt903,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798878,  Current_timestamp  ,  system4757, current_timestamp  ,  147hc225, SAP10527T ,  57SAN179
17894564945,478945969,7878691,78944595804,105454,158046,457819000179, qydt904,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5798879,  Current_timestamp  ,  system4758, current_timestamp  ,  147hc226, SAP10527T ,  57SAN180
